,class,sms,length,sw_count,sc_count,hyperlink,digit_count,phone,smileys,weeb,upper_case,tokens,clean_tokens,Lemmatisation
3111,1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,112,27,1,False,20,True,0,False,11,"['good', 'luck', 'draw', 'takes', 'place', '  th', 'feb', 'good', 'luck', 'removal', 'send', 'stop', '     ', 'customer', 'services', '           ']","['good', 'luck', 'draw', 'takes', 'place', 'th', 'feb', 'good', 'luck', 'removal', 'send', 'stop', 'customer', 'services']","['good', 'luck', 'draw', 'take', 'place', 'th', 'feb', 'good', 'luck', 'removal', 'send', 'stop', 'customer', 'service']"
3112,0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",78,21,8,False,0,False,0,False,5,"['short', 'cute', 'good', 'person', 'dont', 'try', 'prove', '   ', 'gud', 'mrng', '   ']","['short', 'cute', 'good', 'person', 'dont', 'try', 'prove', 'gud', 'mrng']","['short', 'cute', 'good', 'person', 'dont', 'try', 'prove', 'gud', 'mrng']"
3113,0,Just haven't decided where yet eh ?,35,10,1,False,0,False,0,False,1,"['n t', 'decided', 'yet']","['n t', 'decided', 'yet']","['n t', 'decide', 'yet']"
3114,0,"Wat time liao, where still got.",31,13,1,False,0,False,0,False,1,"['wat', 'time', 'liao', 'still', 'got']","['wat', 'time', 'liao', 'still', 'got']","['wat', 'time', 'liao', 'still', 'get']"
3115,0,Yes watching footie but worried we're going to blow it - Phil Neville?,70,21,1,False,0,False,0,False,3,"['yes', 'watching', 'footie', 'worried', ' re', 'going', 'blow', 'phil', 'neville']","['yes', 'watching', 'footie', 'worried', 're', 'going', 'blow', 'phil', 'neville']","['yes', 'watch', 'footie', 'worry', 're', 'go', 'blow', 'phil', 'neville']"
3116,0,I wait 4 ü inside da car park...,32,11,3,False,1,False,0,False,1,"['wait', 'inside', 'car', 'park', '   ']","['wait', 'inside', 'car', 'park']","['wait', 'inside', 'car', 'park']"
3117,0,Uncle Abbey! Happy New Year. Abiola,35,7,1,False,0,False,0,False,6,"['uncle', 'abbey', 'happy', 'new', 'year', 'abiola']","['uncle', 'abbey', 'happy', 'new', 'year', 'abiola']","['uncle', 'abbey', 'happy', 'new', 'year', 'abiola']"
3118,0,Now am free call me pa.,23,6,1,False,0,False,0,False,1,"['free', 'call']","['free', 'call']","['free', 'call']"
3119,0,R u saying i should re order the slippers cos i had to pay for returning it.,76,28,1,False,0,False,0,False,1,"['saying', 'order', 'slippers', 'cos', 'pay', 'returning']","['saying', 'order', 'slippers', 'cos', 'pay', 'returning']","['say', 'order', 'slipper', 'co', 'pay', 'return']"
3120,0,Stop knowing me so well!,24,7,0,False,0,False,0,False,1,"['stop', 'knowing', 'well']","['stop', 'knowing', 'well']","['stop', 'know', 'well']"
3121,0,Good evening! this is roger. How are you?,41,14,2,False,0,False,0,False,2,"['good', 'evening', 'roger']","['good', 'evening', 'roger']","['good', 'even', 'roger']"
3122,0,Small problem in auction:)punj now asking tiwary,48,17,0,False,0,False,2,True,1,"['small', 'problem', 'auction', 'punj', 'asking', 'tiwary']","['small', 'problem', 'auction', 'punj', 'asking', 'tiwary']","['small', 'problem', 'auction', 'punj', 'ask', 'tiwary']"
3123,1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,143,41,1,False,19,True,0,False,7,"['free', 'entry', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', '     ', 'get', 'entry', 'std', 'txt', 'rate', 'apply', '           ', 'details', '   ']","['free', 'entry', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', 'get', 'entry', 'std', 'txt', 'rate', 'apply', 'details']","['free', 'entry', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', 'get', 'entry', 'std', 'txt', 'rate', 'apply', 'detail']"
3124,0,He telling not to tell any one. If so treat for me hi hi hi,59,20,1,False,0,False,0,False,2,"['telling', 'tell', 'one', 'treat']","['telling', 'tell', 'one', 'treat']","['tell', 'tell', 'one', 'treat']"
3125,0,My uncles in Atlanta. Wish you guys a great semester.,53,20,2,False,0,False,0,False,3,"['uncles', 'atlanta', 'wish', 'guys', 'great', 'semester']","['uncles', 'atlanta', 'wish', 'guys', 'great', 'semester']","['uncle', 'atlanta', 'wish', 'guy', 'great', 'semester']"
3126,1,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,139,34,2,False,20,True,0,False,23,"[' st', 'free', 'gr ', 'tones', 'str ', 'txt', 'nokia', '    ', 'classic', 'nokia', 'tones', 'hit', '    ', 'polys', 'nokia    p', 'poly    p', '   ']","['st', 'free', 'gr', 'tones', 'str', 'txt', 'nokia', 'classic', 'nokia', 'tones', 'hit', 'polys', 'nokia    p', 'poly    p']","['st', 'free', 'gr', 'tone', 'str', 'txt', 'nokia', 'classic', 'nokia', 'tone', 'hit', 'polys', 'nokia    p', 'poly    p']"
3127,0,U coming 2 pick me?,19,5,1,False,1,False,0,False,1,"['coming', 'pick']","['coming', 'pick']","['come', 'pick']"
3128,0,Thats cool. i liked your photos. You are very sexy!,51,19,2,False,0,False,0,False,2,"['thats', 'cool', 'liked', 'photos', 'sexy']","['thats', 'cool', 'liked', 'photos', 'sexy']","['thats', 'cool', 'like', 'photo', 'sexy']"
3129,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,122,39,0,False,0,False,0,False,5,"['would', 'fuckin', 'believe', 'didnt', 'know', 'thurs', 'pre', 'booked', 'cancelled', 'needs', 'sacked']","['would', 'fuckin', 'believe', 'didnt', 'know', 'thurs', 'pre', 'booked', 'cancelled', 'needs', 'sacked']","['would', 'fuckin', 'believe', 'didnt', 'know', 'thurs', 'pre', 'book', 'cancel', 'need', 'sack']"
3130,0,"Haha better late than ever, any way I could swing by?",53,17,1,False,0,False,0,False,2,"['haha', 'better', 'late', 'ever', 'way', 'could', 'swing']","['haha', 'better', 'late', 'ever', 'way', 'could', 'swing']","['haha', 'good', 'late', 'ever', 'way', 'could', 'swing']"
3131,0,Ok. But i finish at 6.,22,7,2,False,1,False,0,False,2,['finish'],['finish'],['finish']
3132,1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",156,46,3,False,7,False,0,False,12,"['lookatme', 'thanks', 'purchase', 'video', 'clip', 'lookatme', ' ve', 'charged', '  p', 'think', 'better', 'send', 'video', 'mmsto', '     ']","['lookatme', 'thanks', 'purchase', 'video', 'clip', 'lookatme', 've', 'charged', 'p', 'think', 'better', 'send', 'video', 'mmsto']","['lookatme', 'thank', 'purchase', 'video', 'clip', 'lookatme', 've', 'charge', 'p', 'think', 'good', 'send', 'video', 'mmsto']"
3133,0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,155,47,2,False,0,False,0,False,7,"[' ve', 'barred', 'stores', 'life', 'twat', 'orange', 'dungerees', 'came', 'asked', 'wanted', 'decking', 'got', 'first', 'punch']","['ve', 'barred', 'stores', 'life', 'twat', 'orange', 'dungerees', 'came', 'asked', 'wanted', 'decking', 'got', 'first', 'punch']","['ve', 'bar', 'store', 'life', 'twat', 'orange', 'dungerees', 'come', 'ask', 'want', 'deck', 'get', 'first', 'punch']"
3134,0,So no messages. Had food?,25,12,2,False,0,False,0,False,2,"['messages', 'food']","['messages', 'food']","['message', 'food']"
3135,0,Ok going to sleep. Hope i can meet her.,39,10,2,False,0,False,0,False,2,"['going', 'sleep', 'hope', 'meet']","['going', 'sleep', 'hope', 'meet']","['go', 'sleep', 'hope', 'meet']"
3136,0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,119,39,0,False,0,False,0,False,1,"['wat', 'makes', 'people', 'dearer', 'happiness', 'dat', 'feel', 'meet', 'pain', 'feel', 'miss', 'dem']","['wat', 'makes', 'people', 'dearer', 'happiness', 'dat', 'feel', 'meet', 'pain', 'feel', 'miss', 'dem']","['wat', 'make', 'people', 'dear', 'happiness', 'dat', 'feel', 'meet', 'pain', 'feel', 'miss', 'dem']"
3137,0,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,104,37,2,False,0,False,0,False,3,"['let', 'know', 'details', 'fri', 'find', 'cos', 'tom', 'fri ', 'mentionned', 'chinese', 'thanks']","['let', 'know', 'details', 'fri', 'find', 'cos', 'tom', 'fri', 'mentionned', 'chinese', 'thanks']","['let', 'know', 'detail', 'fri', 'find', 'co', 'tom', 'fri', 'mentionned', 'chinese', 'thank']"
3138,0,You're right I have now that I think about it,45,15,0,False,0,False,0,False,3,"[' re', 'right', 'think']","['re', 'right', 'think']","['re', 'right', 'think']"
3139,0,Wat r u doing now?,18,6,1,False,0,False,0,False,1,['wat'],['wat'],['wat']
3140,0,Is ur lecture over?,19,3,1,False,0,False,0,False,1,['lecture'],['lecture'],['lecture']
3141,1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,144,31,1,False,4,False,0,False,42,"['sexy', 'sexy', 'cum', 'text', 'wet', 'warm', 'ready', 'porn', 'fun', 'msg', 'free', 'recd', 'msgs', '   p', 'inc', 'vat', 'cancel', 'text', 'stop']","['sexy', 'sexy', 'cum', 'text', 'wet', 'warm', 'ready', 'porn', 'fun', 'msg', 'free', 'recd', 'msgs', 'p', 'inc', 'vat', 'cancel', 'text', 'stop']","['sexy', 'sexy', 'cum', 'text', 'wet', 'warm', 'ready', 'porn', 'fun', 'msg', 'free', 'recd', 'msg', 'p', 'inc', 'vat', 'cancel', 'text', 'stop']"
3142,0,Customer place i will call you,30,10,0,False,0,False,0,False,1,"['customer', 'place', 'call']","['customer', 'place', 'call']","['customer', 'place', 'call']"
3143,0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,91,32,2,False,1,False,2,True,1,"['planned', 'yet', 'going', 'join', 'company', 'jan', 'only don', 'know', 'happen']","['planned', 'yet', 'going', 'join', 'company', 'jan', 'only don', 'know', 'happen']","['plan', 'yet', 'go', 'join', 'company', 'jan', 'only don', 'know', 'happen']"
3144,0,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),156,50,0,False,1,False,0,False,14,"['boy', 'love', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'kano']","['boy', 'love', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'kano']","['boy', 'love', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'kano']"
3145,0,"Haha I heard that, text me when you're around",45,15,0,False,0,False,0,False,2,"['haha', 'heard', 'text', ' re', 'around']","['haha', 'heard', 'text', 're', 'around']","['haha', 'hear', 'text', 're', 'around']"
3146,0,I.ll get there tomorrow and send it to you,42,17,1,False,0,False,0,False,1,"['i ll', 'get', 'tomorrow', 'send']","['i ll', 'get', 'tomorrow', 'send']","['i ll', 'get', 'tomorrow', 'send']"
3147,0,"""SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...""",118,0,8,False,2,False,0,False,86,"['shit', 'babe  ', 'thasa', 'bit', 'messed', 'up yeh', 'shudvetold', 'urgran', 'know', 'neway', 'illspeak', 'u moro', 'wen', 'asleep', '   ']","['shit', 'babe', 'thasa', 'bit', 'messed', 'up yeh', 'shudvetold', 'urgran', 'know', 'neway', 'illspeak', 'u moro', 'wen', 'asleep']","['shit', 'babe', 'thasa', 'bite', 'mess', 'up yeh', 'shudvetold', 'urgran', 'know', 'neway', 'illspeak', 'u moro', 'wen', 'asleep']"
3148,0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,113,40,1,False,0,False,0,False,3,"['thats', 'late', 'well', 'good', 'night', 'give', 'call', 'tomorrow', 'iam', 'going', 'sleep', 'night', 'night']","['thats', 'late', 'well', 'good', 'night', 'give', 'call', 'tomorrow', 'iam', 'going', 'sleep', 'night', 'night']","['thats', 'late', 'well', 'good', 'night', 'give', 'call', 'tomorrow', 'iam', 'go', 'sleep', 'night', 'night']"
3149,0,"""CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.""",138,0,2,False,1,False,0,False,108,"['cheers', 'tex', 'mecause', 'werebored', 'yeah', 'okden', 'hunny', 'uin', 'sat', 'sound\x92s', 'likeyour', 'havin', 'gr fun', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx']","['cheers', 'tex', 'mecause', 'werebored', 'yeah', 'okden', 'hunny', 'uin', 'sat', 'sound\x92s', 'likeyour', 'havin', 'gr fun', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx']","['cheer', 'tex', 'mecause', 'werebored', 'yeah', 'okden', 'hunny', 'uin', 'sit', 'sound\x92s', 'likeyour', 'havin', 'gr fun', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx']"
3150,0,"Sorry,  in meeting I'll call you later",38,11,0,False,0,False,0,False,2,"['sorry', 'meeting', ' ll', 'call', 'later']","['sorry', 'meeting', 'll', 'call', 'later']","['sorry', 'meet', 'll', 'call', 'late']"
3151,0,Yo! Howz u? girls never rang after india. L,43,11,2,False,0,False,0,False,3,"['howz', 'girls', 'never', 'rang', 'india']","['howz', 'girls', 'never', 'rang', 'india']","['howz', 'girl', 'never', 'ring', 'india']"
3152,0,Yeah but which is worse for i,29,9,0,False,0,False,0,False,1,"['yeah', 'worse']","['yeah', 'worse']","['yeah', 'bad']"
3153,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,145,30,3,False,22,True,0,False,25,"['hard', 'live', '   ', 'chat', '  p min', 'choose', 'girl', 'connect', 'live', 'call', '           ', 'cheap', 'chat', 'biggest', 'live', 'service', 'bcm    wc n xx']","['hard', 'live', 'chat', 'p min', 'choose', 'girl', 'connect', 'live', 'call', 'cheap', 'chat', 'biggest', 'live', 'service', 'bcm    wc n xx']","['hard', 'live', 'chat', 'p min', 'choose', 'girl', 'connect', 'live', 'call', 'cheap', 'chat', 'big', 'live', 'service', 'bcm    wc n xx']"
3154,0,I tagged MY friends that you seemed to count as YOUR friends.,61,23,1,False,0,False,0,False,7,"['tagged', 'friends', 'seemed', 'count', 'friends']","['tagged', 'friends', 'seemed', 'count', 'friends']","['tag', 'friend', 'seem', 'count', 'friend']"
3155,1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,160,38,3,False,23,True,0,False,16,"['heard', 'call', 'rude', 'chat', 'private', 'line', '           ', 'cum', 'wan', 'pics', 'gettin', 'shagged', 'text', 'pix', '    ', ' end', 'send', 'stop', '    ', 'sam', 'xxx']","['heard', 'call', 'rude', 'chat', 'private', 'line', 'cum', 'wan', 'pics', 'gettin', 'shagged', 'text', 'pix', 'end', 'send', 'stop', 'sam', 'xxx']","['hear', 'call', 'rude', 'chat', 'private', 'line', 'cum', 'wan', 'pic', 'gettin', 'shag', 'text', 'pix', 'end', 'send', 'stop', 'sam', 'xxx']"
3156,0,Ok...,5,0,3,False,0,False,0,False,1,['   '],[],[]
3157,0,Long time. You remember me today.,33,13,2,False,0,False,0,False,2,"['long', 'time', 'remember', 'today']","['long', 'time', 'remember', 'today']","['long', 'time', 'remember', 'today']"
3158,0,Havent shopping now lor i juz arrive only,41,12,0,False,0,False,0,False,1,"['havent', 'shopping', 'lor', 'juz', 'arrive']","['havent', 'shopping', 'lor', 'juz', 'arrive']","['havent', 'shop', 'lor', 'juz', 'arrive']"
3159,0,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,60,1,1,False,0,False,0,False,43,"['thank', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']","['thank', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']","['thank', 'good', 'work', 'cause', 'feel', 'use', 'otherwise']"
3160,0,Are you up for the challenge? I know i am :),44,9,1,False,0,False,2,True,2,"['challenge', 'know']","['challenge', 'know']","['challenge', 'know']"
3161,0,How much did ur hdd casing cost.,32,13,1,False,0,False,0,False,1,"['much', 'hdd', 'casing', 'cost']","['much', 'hdd', 'casing', 'cost']","['much', 'hdd', 'case', 'cost']"
3162,0,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,87,33,0,False,0,False,0,False,3,"['mystery', 'solved', 'opened', 'email', 'sent', 'another', 'batch', 'n t', 'sweetie']","['mystery', 'solved', 'opened', 'email', 'sent', 'another', 'batch', 'n t', 'sweetie']","['mystery', 'solve', 'open', 'email', 'send', 'another', 'batch', 'n t', 'sweetie']"
3163,0,I can't describe how lucky you are that I'm actually awake by noon,66,23,0,False,0,False,0,False,2,"['n t', 'describe', 'lucky', 'actually', 'awake', 'noon']","['n t', 'describe', 'lucky', 'actually', 'awake', 'noon']","['n t', 'describe', 'lucky', 'actually', 'awake', 'noon']"
3164,1,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,151,36,4,False,37,True,0,False,7,"[' nd', 'time', 'tried', 'contact', '     ', 'prize', 'claim', 'call', '           ', '      ', 'cs stop', 'sms', '           ', '   ppm']","['nd', 'time', 'tried', 'contact', 'prize', 'claim', 'call', 'cs stop', 'sms', 'ppm']","['nd', 'time', 'try', 'contact', 'prize', 'claim', 'call', 'cs stop', 'sm', 'ppm']"
3165,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",148,38,2,False,0,False,0,False,28,"['today', 'sorry', 'day ', 'ever', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'fault', 'basically', 'good']","['today', 'sorry', 'day', 'ever', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'fault', 'basically', 'good']","['today', 'sorry', 'day', 'ever', 'angry', 'ever', 'misbehave', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'fault', 'basically', 'good']"
3166,0,Cheers for the card ... Is it that time of year already?,56,21,4,False,0,False,0,False,2,"['cheers', 'card', '   ', 'time', 'year', 'already']","['cheers', 'card', 'time', 'year', 'already']","['cheer', 'card', 'time', 'year', 'already']"
3167,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",101,13,2,False,23,True,0,False,29,"['hot', 'live', 'fantasies', 'call', '           ', '  p', 'per', 'min', 'ntt', 'ltd', 'box', '    ', 'croydon', 'cr ', ' wb', '      k']","['hot', 'live', 'fantasies', 'call', 'p', 'per', 'min', 'ntt', 'ltd', 'box', 'croydon', 'cr', 'wb', 'k']","['hot', 'live', 'fantasy', 'call', 'p', 'per', 'min', 'ntt', 'ltd', 'box', 'croydon', 'cr', 'wb', 'k']"
3168,0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",148,52,5,False,0,False,0,False,14,"['people', 'see', 'msgs', 'think', 'iam', 'addicted', 'msging', '   ', 'wrong', 'bcoz', 'don\\ t', 'know', 'iam', 'addicted', 'sweet', 'friends  ', 'bslvyl']","['people', 'see', 'msgs', 'think', 'iam', 'addicted', 'msging', 'wrong', 'bcoz', 'don\\ t', 'know', 'iam', 'addicted', 'sweet', 'friends', 'bslvyl']","['people', 'see', 'msg', 'think', 'iam', 'addict', 'msging', 'wrong', 'bcoz', 'don\\ t', 'know', 'iam', 'addict', 'sweet', 'friend', 'bslvyl']"
3169,0,Ugh hopefully the asus ppl dont randomly do a reformat.,55,21,1,False,0,False,0,False,1,"['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']","['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']","['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']"
3170,0,"Haven't seen my facebook, huh? Lol!",35,9,1,False,0,False,0,False,2,"['n t', 'seen', 'facebook', 'huh', 'lol']","['n t', 'seen', 'facebook', 'huh', 'lol']","['n t', 'see', 'facebook', 'huh', 'lol']"
3171,0,"Mah b, I'll pick it up tomorrow",31,9,0,False,0,False,0,False,2,"['mah', ' ll', 'pick', 'tomorrow']","['mah', 'll', 'pick', 'tomorrow']","['mah', 'll', 'pick', 'tomorrow']"
3172,0,Still otside le..u come 2morrow maga..,38,15,4,False,1,False,0,False,1,"['still', 'otside', 'le  u', 'come', ' morrow', 'maga  ']","['still', 'otside', 'le  u', 'come', 'morrow', 'maga']","['still', 'otside', 'le  u', 'come', 'morrow', 'maga']"
3173,0,Do u still have plumbers tape and a wrench we could borrow?,59,16,1,False,0,False,0,False,1,"['still', 'plumbers', 'tape', 'wrench', 'could', 'borrow']","['still', 'plumbers', 'tape', 'wrench', 'could', 'borrow']","['still', 'plumber', 'tape', 'wrench', 'could', 'borrow']"
3174,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",114,32,5,True,0,False,0,False,8,"['dear', 'voucher', 'holder', 'claim', 'weeks', 'offer', 'please', 'http', '  www e tlp co uk reward', 'apply']","['dear', 'voucher', 'holder', 'claim', 'weeks', 'offer', 'please', 'http', 'www e tlp co uk reward', 'apply']","['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'please', 'http', 'www e tlp co uk reward', 'apply']"
3175,0,It vl bcum more difficult..,27,8,2,False,0,False,0,False,1,"['bcum', 'difficult  ']","['bcum', 'difficult']","['bcum', 'difficult']"
3176,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,158,39,2,False,29,True,0,False,30,"['going', 'bahamas', 'callfreefone', '           ', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of     ', 'cash', '   only', 'opt', 'txt', '           ']","['going', 'bahamas', 'callfreefone', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of', 'cash', 'only', 'opt', 'txt']","['go', 'bahamas', 'callfreefone', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of', 'cash', 'only', 'opt', 'txt']"
3177,0,Havent still waitin as usual... Ü come back sch oredi?,54,20,4,False,0,False,0,False,2,"['havent', 'still', 'waitin', 'usual', '   ', 'come', 'back', 'sch', 'oredi']","['havent', 'still', 'waitin', 'usual', 'come', 'back', 'sch', 'oredi']","['havent', 'still', 'waitin', 'usual', 'come', 'back', 'sch', 'oredi']"
3178,0,In meeting da. I will call you,30,9,1,False,0,False,0,False,2,"['meeting', 'call']","['meeting', 'call']","['meet', 'call']"
3179,0,K k :-):-) then watch some films.,33,9,1,False,0,False,3,True,1,"['watch', 'films']","['watch', 'films']","['watch', 'film']"
3180,0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,92,32,3,False,3,False,0,False,2,"['cinema', 'plus', 'drink', 'appeal', 'tomo', 'thriller', 'director', 'like', 'mac', '    ']","['cinema', 'plus', 'drink', 'appeal', 'tomo', 'thriller', 'director', 'like', 'mac']","['cinema', 'plus', 'drink', 'appeal', 'tomo', 'thriller', 'director', 'like', 'mac']"
3181,0,There the size of elephant tablets & u shove um up ur ass!!,59,16,0,False,0,False,0,False,1,"['size', 'elephant', 'tablets', 'shove', 'ass']","['size', 'elephant', 'tablets', 'shove', 'ass']","['size', 'elephant', 'tablet', 'shove', 'as']"
3182,0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",160,62,4,False,0,False,0,False,3,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight  ', 'maintain', 'till', 'life', 'ends  ', 'take']","['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'ends', 'take']","['many', 'people', 'seem', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'take']"
3183,0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",130,32,16,False,0,False,0,False,23,"['parents', 'kidz', 'friends', 'colleagues', 'screaming  ', 'surprise', 'waiting', 'sofa  ', '   ', '   ', 'naked', '   ']","['parents', 'kidz', 'friends', 'colleagues', 'screaming', 'surprise', 'waiting', 'sofa', 'naked']","['parent', 'kidz', 'friend', 'colleague', 'scream', 'surprise', 'wait', 'sofa', 'naked']"
3184,0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,111,41,1,False,3,False,0,False,1,"['dunno', 'juz', 'askin', 'cos', 'got', 'card', 'got', 'salon', 'called', 'hair', 'sense', 'tot', 'one', 'cut', 'hair']","['dunno', 'juz', 'askin', 'cos', 'got', 'card', 'got', 'salon', 'called', 'hair', 'sense', 'tot', 'one', 'cut', 'hair']","['dunno', 'juz', 'askin', 'co', 'get', 'card', 'get', 'salon', 'call', 'hair', 'sense', 'tot', 'one', 'cut', 'hair']"
3185,0,Good morning pookie pie! Lol hope I didn't wake u up,52,17,0,False,0,False,0,False,3,"['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'n t', 'wake']","['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'n t', 'wake']","['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'n t', 'wake']"
3186,0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,65,0,1,False,1,False,0,False,50,"['maybe', 'woke', 'fucking', 'would', 'n t', 'problem']","['maybe', 'woke', 'fucking', 'would', 'n t', 'problem']","['maybe', 'wake', 'fuck', 'would', 'n t', 'problem']"
3187,0,Happy birthday to you....dear.with lots of love.rakhesh NRI,59,22,6,False,0,False,0,False,4,"['happy', 'birthday', '   ', ' dear with', 'lots', 'love rakhesh', 'nri']","['happy', 'birthday', 'dear with', 'lots', 'love rakhesh', 'nri']","['happy', 'birthday', 'dear with', 'lot', 'love rakhesh', 'nri']"
3188,0,Howz that persons story,23,11,0,False,0,False,0,False,1,"['howz', 'persons', 'story']","['howz', 'persons', 'story']","['howz', 'person', 'story']"
